,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,accuracy,max_iter,prec_score,cohen_kappa_score,imb_sens,avg_prec_score,kernel,rec_score,confusion_matrix,X,imb_sens_micro,hinge_loss,imb_report_0.3,y,imb_report_0.1,imb_spec,roc_curve,hamming_loss,zero_one_loss,fbeta_score,probability,roc_auc_score,bal_report,imb_sens_spec_supp_micro,imb_sens_spec_supp,gamma,imb_spec_micro,pr_curve,C,log_loss,matthews_corrcoef,f1_score
96,HOSbal,6,0,0.7136716571063803,0.7115307945152752,0.7789291882556131,0.4939550949913644,0.6202870635249036,0.2846888437924036,0.6364421416234888,451,286,293,128,579,579,0.6908212560386473,0.6061827956989247,0.4939550949913644,0.7789291882556131,0.5760322255790533,0.6817838246409675,2.2343749999999996,1.5392491467576792,0.22107081174438692,0.7789291882556131,0.6364421416234888,-1,0.6364421416234888,0.27288428324697755,[0.49395509 0.77892919],0.5827088788604751,rbf,0.6364421416234888,"[[286 293]
 [128 451]]","[[-9.94483190e-01 -6.98989125e-01 -2.98807083e-01 ...  3.24658822e-01
  -4.47479648e-01 -7.19510363e-01]
 [-1.51091896e+00  7.27701180e-01  3.68277304e-01 ...  7.94530735e-01
   1.79067172e-03 -4.11532260e-01]
 [-3.48938483e-01 -6.91635052e-01 -4.32223960e-01 ... -8.50020959e-01
  -7.33378942e-01 -5.48411417e-01]
 ...
 [ 9.95166351e-01 -6.01680931e-01  1.24947172e-01 ...  1.18633367e+00
  -5.97236421e-01 -8.29567147e-01]
 [ 1.20973154e-01 -6.28992413e-01 -1.58980007e-01 ... -4.37899516e-01
  -6.85975298e-01 -8.53690623e-01]
 [-5.77241542e-01 -6.53730827e-02  6.99325257e-01 ...  3.20124042e-02
  -9.03391019e-01  2.04665604e+00]]",0.6364421416234888,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.49      0.78      0.58      0.62      0.35       579
          1       0.61      0.78      0.49      0.68      0.62      0.42       579

avg / total       0.65      0.64      0.64      0.63      0.62      0.38      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.49      0.78      0.58      0.62      0.37       579
          1       0.61      0.78      0.49      0.68      0.62      0.40       579

avg / total       0.65      0.64      0.64      0.63      0.62      0.38      1158
",[0.77892919 0.49395509],"(array([0.        , 0.50604491, 1.        ]), array([0.        , 0.77892919, 1.        ]), array([2, 1, 0]))",0.3635578583765112,0.3635578583765112,0.6364421416234887,True,0.6364421416234888,"              precision    recall  f1-score   support

           0       0.69      0.49      0.58       579
           1       0.61      0.78      0.68       579

    accuracy                           0.64      1158
   macro avg       0.65      0.64      0.63      1158
weighted avg       0.65      0.64      0.63      1158
","(0.6364421416234888, 0.6364421416234888, None)","(array([0.49395509, 0.77892919]), array([0.77892919, 0.49395509]), array([579, 579], dtype=int32))",0.1,0.6364421416234888,,0.01,12.55704589318173,0.2846888437924036,0.6364421416234888
105,HOSbal,6,1,0.7113181263628255,0.7093647051605446,0.7374784110535406,0.5302245250431779,0.625323228602985,0.27364452764697267,0.6338514680483592,427,307,272,152,579,579,0.6688453159041394,0.6108726752503576,0.5302245250431779,0.7374784110535406,0.5915221579961464,0.6682316118935837,2.0197368421052633,1.5698529411764706,0.2625215889464594,0.7374784110535406,0.6338514680483592,-1,0.6338514680483592,0.26770293609671847,[0.53022453 0.73747841],0.581766204372889,rbf,0.6338514680483592,"[[307 272]
 [152 427]]","[[-1.0087702  -0.69190201 -0.28940367 ...  0.33266093 -0.44266478
  -0.72648078]
 [-1.52874239  0.74744875  0.35784334 ...  0.81518088  0.01116028
  -0.41622984]
 [-0.35880496 -0.68448268 -0.41885308 ... -0.87363895 -0.73146254
  -0.55411915]
 ...
 [-0.56679485  0.57977182 -0.41885308 ...  2.17313095  3.24568808
   0.76272005]
 [-0.4152793  -0.41160809 -0.28041912 ... -0.10129483 -0.26366922
   0.27955907]
 [-0.44969209  1.24840463 -0.05274579 ...  1.46666872 -1.04474621
   3.05917454]]",0.6338514680483592,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.67      0.53      0.74      0.59      0.63      0.37       579
          1       0.61      0.74      0.53      0.67      0.63      0.42       579

avg / total       0.64      0.63      0.63      0.63      0.63      0.39      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.67      0.53      0.74      0.59      0.63      0.38       579
          1       0.61      0.74      0.53      0.67      0.63      0.40       579

avg / total       0.64      0.63      0.63      0.63      0.63      0.39      1158
",[0.73747841 0.53022453],"(array([0.        , 0.46977547, 1.        ]), array([0.        , 0.73747841, 1.        ]), array([2, 1, 0]))",0.36614853195164077,0.36614853195164077,0.6338514680483592,True,0.6338514680483592,"              precision    recall  f1-score   support

           0       0.67      0.53      0.59       579
           1       0.61      0.74      0.67       579

    accuracy                           0.63      1158
   macro avg       0.64      0.63      0.63      1158
weighted avg       0.64      0.63      0.63      1158
","(0.6338514680483592, 0.6338514680483592, None)","(array([0.53022453, 0.73747841]), array([0.73747841, 0.53022453]), array([579, 579], dtype=int32))",0.1,0.6338514680483592,,0.01,12.646510088033802,0.27364452764697267,0.6338514680483592
114,HOSbal,6,2,0.7188709018288336,0.7198305341901188,0.7616580310880829,0.5129533678756477,0.6250560392606146,0.2835197695442435,0.6373056994818653,441,297,282,138,579,579,0.6827586206896552,0.6099585062240664,0.5129533678756477,0.7616580310880829,0.5857988165680474,0.6774193548387097,2.152173913043479,1.5638297872340428,0.23834196891191706,0.7616580310880829,0.6373056994818653,-1,0.6373056994818653,0.27461139896373055,[0.51295337 0.76165803],0.5837507793520091,rbf,0.6373056994818653,"[[297 282]
 [138 441]]","[[-0.99922483 -0.68053585 -0.30480009 ...  0.34712167 -0.43834454
  -0.72913163]
 [-1.5210773   0.71202395  0.3855417  ...  0.82029603  0.01504187
  -0.41787436]
 [-0.34690926 -0.67335771 -0.44286845 ... -0.83581424 -0.72686317
  -0.55621093]
 ...
 [ 0.39167336  0.0356068  -0.01167862 ...  0.90209464 -0.96984628
   0.24741925]
 [-0.47737237  1.17319708  1.47811137 ... -0.23805344  0.1686999
   2.26557986]
 [ 2.35935862 -0.13640945  0.39529555 ...  1.74843725 -0.76690565
  -0.97861159]]",0.6373056994818653,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.68      0.51      0.76      0.59      0.63      0.36       579
          1       0.61      0.76      0.51      0.68      0.63      0.42       579

avg / total       0.65      0.64      0.64      0.63      0.63      0.39      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.68      0.51      0.76      0.59      0.63      0.38       579
          1       0.61      0.76      0.51      0.68      0.63      0.40       579

avg / total       0.65      0.64      0.64      0.63      0.63      0.39      1158
",[0.76165803 0.51295337],"(array([0.        , 0.48704663, 1.        ]), array([0.        , 0.76165803, 1.        ]), array([2, 1, 0]))",0.3626943005181347,0.36269430051813467,0.6373056994818653,True,0.6373056994818653,"              precision    recall  f1-score   support

           0       0.68      0.51      0.59       579
           1       0.61      0.76      0.68       579

    accuracy                           0.64      1158
   macro avg       0.65      0.64      0.63      1158
weighted avg       0.65      0.64      0.63      1158
","(0.6373056994818653, 0.6373056994818653, None)","(array([0.51295337, 0.76165803]), array([0.76165803, 0.51295337]), array([579, 579], dtype=int32))",0.1,0.6373056994818653,,0.01,12.527212065922111,0.2835197695442435,0.6373056994818653
123,HOSbal,6,3,0.7143935258515515,0.7135206308378242,0.7530224525043178,0.5164075993091537,0.6235916267266952,0.27730452254774973,0.6347150259067358,436,299,280,143,579,579,0.6764705882352942,0.6089385474860335,0.5164075993091537,0.7530224525043178,0.5857002938295788,0.6733590733590733,2.090909090909091,1.557142857142857,0.24697754749568224,0.7530224525043178,0.6347150259067358,-1,0.6347150259067358,0.26943005181347146,[0.5164076  0.75302245],0.582033172200191,rbf,0.6347150259067358,"[[299 280]
 [143 436]]","[[-1.00365862 -0.69147105 -0.29730021 ...  0.3330814  -0.44158801
  -0.74333112]
 [-0.35844734 -0.68424073 -0.43058642 ... -0.88688904 -0.72340649
  -0.56676629]
 [-1.13270088  0.12555484 -0.3328432  ... -0.22461937  2.61815546
   1.3401339 ]
 ...
 [ 0.18294111 -0.13016738 -0.24605506 ...  0.29663403 -0.555308
   0.6152987 ]
 [-0.73491583  0.07847822 -0.33317588 ... -0.12634632 -0.90785666
  -0.42897606]
 [ 0.03000303 -0.40781601  0.03174588 ...  0.51981588 -0.4113683
  -0.21436104]]",0.6347150259067358,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.68      0.52      0.75      0.59      0.62      0.36       579
          1       0.61      0.75      0.52      0.67      0.62      0.42       579

avg / total       0.64      0.63      0.63      0.63      0.62      0.39      1158
",[1 1 0 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.68      0.52      0.75      0.59      0.62      0.38       579
          1       0.61      0.75      0.52      0.67      0.62      0.40       579

avg / total       0.64      0.63      0.63      0.63      0.62      0.39      1158
",[0.75302245 0.5164076 ],"(array([0.       , 0.4835924, 1.       ]), array([0.        , 0.75302245, 1.        ]), array([2, 1, 0]))",0.36528497409326427,0.3652849740932642,0.6347150259067358,True,0.6347150259067358,"              precision    recall  f1-score   support

           0       0.68      0.52      0.59       579
           1       0.61      0.75      0.67       579

    accuracy                           0.63      1158
   macro avg       0.64      0.63      0.63      1158
weighted avg       0.64      0.63      0.63      1158
","(0.6347150259067358, 0.6347150259067358, None)","(array([0.5164076 , 0.75302245]), array([0.75302245, 0.5164076 ]), array([579, 579], dtype=int32))",0.1,0.6347150259067358,,0.01,12.616689380248422,0.27730452254774973,0.6347150259067358
132,HOSbal,6,4,0.7113688361507096,0.7085391940754392,0.8065630397236615,0.45768566493955093,0.6075790822202403,0.2819650231128137,0.6321243523316062,467,265,314,112,579,579,0.7029177718832891,0.5979513444302177,0.45768566493955093,0.8065630397236615,0.5543933054393305,0.6867647058823529,2.366071428571429,1.487261146496815,0.1934369602763385,0.8065630397236615,0.6321243523316062,-1,0.6321243523316062,0.2642487046632125,[0.45768566 0.80656304],0.5790039341086557,rbf,0.6321243523316062,"[[265 314]
 [112 467]]","[[-1.02929112 -0.71523989 -0.29236614 ...  0.34731042 -0.43059833
  -0.70742181]
 [-1.555504    0.76129431  0.34020568 ...  0.81523418  0.01842096
  -0.39390216]
 [-0.37152501 -0.70762889 -0.41888051 ... -0.82249896 -0.71633788
  -0.53324423]
 ...
 [-0.96710844 -0.27587623 -0.34154117 ...  0.10018315  0.05363051
   0.51593778]
 [ 1.47022008  1.11179659 -0.18087047 ... -1.06056119 -0.57799544
  -0.68741386]
 [ 0.50988259  0.23613524  0.76866989 ...  0.584618   -0.27684441
  -0.966946  ]]",0.6321243523316062,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.46      0.81      0.55      0.61      0.33       579
          1       0.60      0.81      0.46      0.69      0.61      0.41       579

avg / total       0.65      0.63      0.63      0.62      0.61      0.37      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.46      0.81      0.55      0.61      0.36       579
          1       0.60      0.81      0.46      0.69      0.61      0.38       579

avg / total       0.65      0.63      0.63      0.62      0.61      0.37      1158
",[0.80656304 0.45768566],"(array([0.        , 0.54231434, 1.        ]), array([0.        , 0.80656304, 1.        ]), array([2, 1, 0]))",0.36787564766839376,0.36787564766839376,0.6321243523316062,True,0.6321243523316062,"              precision    recall  f1-score   support

           0       0.70      0.46      0.55       579
           1       0.60      0.81      0.69       579

    accuracy                           0.63      1158
   macro avg       0.65      0.63      0.62      1158
weighted avg       0.65      0.63      0.62      1158
","(0.6321243523316062, 0.6321243523316062, None)","(array([0.45768566, 0.80656304]), array([0.80656304, 0.45768566]), array([579, 579], dtype=int32))",0.1,0.6321243523316062,,0.01,12.706191552525935,0.2819650231128137,0.6321243523316062
141,HOSbal,6,5,0.7151586470628593,0.7127383582540876,0.7841105354058722,0.4835924006908463,0.6157839687941792,0.28067691760715113,0.6338514680483592,454,280,299,125,579,579,0.691358024691358,0.602921646746348,0.4835924006908463,0.7841105354058722,0.5691056910569106,0.6816816816816818,2.2399999999999998,1.5183946488294315,0.21588946459412783,0.7841105354058722,0.6338514680483592,-1,0.6338514680483592,0.26770293609671847,[0.4835924  0.78411054],0.5807019475351329,rbf,0.6338514680483592,"[[280 299]
 [125 454]]","[[-1.02528033e+00 -6.92800833e-01 -3.01916662e-01 ...  3.37515289e-01
  -4.47525395e-01 -7.04338495e-01]
 [-1.54538022e+00  7.31475994e-01  3.90202353e-01 ...  8.20330425e-01
  -1.65020860e-03 -4.05466412e-01]
 [-3.75155472e-01 -6.85459200e-01 -4.40340465e-01 ... -8.69522553e-01
  -7.31264150e-01 -5.38298449e-01]
 ...
 [-3.27917133e-02 -4.40491380e-01 -2.66864346e-01 ...  1.60378666e+00
  -4.34394640e-01  2.76233244e-01]
 [ 9.44597459e-01 -5.92036964e-01  7.50575329e-02 ...  1.06604920e+00
  -4.28946843e-01 -7.85697705e-01]
 [-6.05045711e-01 -1.29477785e-01 -3.59988043e-01 ...  3.75805874e-01
   1.72919632e+00  7.31874430e-01]]",0.6338514680483592,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.48      0.78      0.57      0.62      0.35       579
          1       0.60      0.78      0.48      0.68      0.62      0.41       579

avg / total       0.65      0.63      0.63      0.63      0.62      0.38      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.48      0.78      0.57      0.62      0.37       579
          1       0.60      0.78      0.48      0.68      0.62      0.39       579

avg / total       0.65      0.63      0.63      0.63      0.62      0.38      1158
",[0.78411054 0.4835924 ],"(array([0.       , 0.5164076, 1.       ]), array([0.        , 0.78411054, 1.        ]), array([2, 1, 0]))",0.36614853195164077,0.36614853195164077,0.6338514680483592,True,0.6338514680483592,"              precision    recall  f1-score   support

           0       0.69      0.48      0.57       579
           1       0.60      0.78      0.68       579

    accuracy                           0.63      1158
   macro avg       0.65      0.63      0.63      1158
weighted avg       0.65      0.63      0.63      1158
","(0.6338514680483592, 0.6338514680483592, None)","(array([0.4835924 , 0.78411054]), array([0.78411054, 0.4835924 ]), array([579, 579], dtype=int32))",0.1,0.6338514680483592,,0.01,12.6465287314972,0.28067691760715113,0.6338514680483592
150,HOSbal,6,6,0.7150333640574988,0.7128729561518652,0.7754749568221071,0.49740932642487046,0.6210704275138528,0.28408812878505013,0.6364421416234888,449,288,291,130,579,579,0.6889952153110048,0.6067567567567568,0.49740932642487046,0.7754749568221071,0.5777331995987963,0.6808188021228203,2.2153846153846155,1.5429553264604812,0.2245250431778929,0.7754749568221071,0.6364421416234888,-1,0.6364421416234888,0.27288428324697755,[0.49740933 0.77547496],0.5827871913364142,rbf,0.6364421416234888,"[[288 291]
 [130 449]]","[[-1.0169533  -0.70342003 -0.29222788 ...  0.33356987 -0.43773755
  -0.69556711]
 [-1.53737146  0.74510551  0.34374463 ...  0.8091505   0.01434935
  -0.39556019]
 [-1.14705784  0.14030876 -0.32614641 ... -0.20995086  2.68577191
   1.27114494]
 ...
 [ 0.67440573  0.34065639 -0.41942238 ... -0.74967636 -0.45025152
  -1.04929937]
 [-0.13073241  0.02387272  0.14392053 ...  0.02242537 -0.24931903
   1.01703888]
 [-2.86732782 -0.32272586 -0.33403712 ...  0.26562978 -0.38693427
  -0.86733047]]",0.6364421416234888,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.50      0.78      0.58      0.62      0.35       579
          1       0.61      0.78      0.50      0.68      0.62      0.42       579

avg / total       0.65      0.64      0.64      0.63      0.62      0.39      1158
",[1 1 0 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.50      0.78      0.58      0.62      0.38       579
          1       0.61      0.78      0.50      0.68      0.62      0.40       579

avg / total       0.65      0.64      0.64      0.63      0.62      0.39      1158
",[0.77547496 0.49740933],"(array([0.        , 0.50259067, 1.        ]), array([0.        , 0.77547496, 1.        ]), array([2, 1, 0]))",0.3635578583765112,0.3635578583765112,0.6364421416234887,True,0.6364421416234888,"              precision    recall  f1-score   support

           0       0.69      0.50      0.58       579
           1       0.61      0.78      0.68       579

    accuracy                           0.64      1158
   macro avg       0.65      0.64      0.63      1158
weighted avg       0.65      0.64      0.63      1158
","(0.6364421416234888, 0.6364421416234888, None)","(array([0.49740933, 0.77547496]), array([0.77547496, 0.49740933]), array([579, 579], dtype=int32))",0.1,0.6364421416234888,,0.01,12.557044512184442,0.28408812878505013,0.6364421416234888
159,HOSbal,6,7,0.7143562392428134,0.713343589179483,0.7875647668393783,0.4680483592400691,0.6071395201388711,0.2697533987030276,0.6278065630397237,456,271,308,123,579,579,0.6878172588832487,0.5968586387434555,0.4680483592400691,0.7875647668393783,0.5570400822199384,0.6790766939687267,2.2032520325203255,1.4805194805194803,0.21243523316062174,0.7875647668393783,0.6278065630397237,-1,0.6278065630397237,0.2556131260794473,[0.46804836 0.78756477],0.5762824512383691,rbf,0.6278065630397237,"[[271 308]
 [123 456]]","[[-1.53426946  0.74283375  0.38469584 ...  0.80492144  0.00408052
  -0.4013139 ]
 [-0.36098746 -0.6755221  -0.44382188 ... -0.85307113 -0.72687078
  -0.53442811]
 [ 0.9426592  -0.74166305 -0.11241479 ... -0.58237846  0.09883347
  -0.46787101]
 ...
 [ 1.69713224 -0.49343185 -0.33050768 ... -0.59823127  1.40104712
  -0.77445287]
 [ 1.77116068 -0.57162086 -0.28478038 ...  0.97633023 -0.96348592
   0.041488  ]
 [-0.01840884 -0.73840726 -0.27725609 ... -0.58160733 -0.69034051
   0.81984155]]",0.6278065630397237,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.47      0.79      0.56      0.61      0.33       579
          1       0.60      0.79      0.47      0.68      0.61      0.40       579

avg / total       0.64      0.63      0.63      0.62      0.61      0.37      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.69      0.47      0.79      0.56      0.61      0.36       579
          1       0.60      0.79      0.47      0.68      0.61      0.38       579

avg / total       0.64      0.63      0.63      0.62      0.61      0.37      1158
",[0.78756477 0.46804836],"(array([0.        , 0.53195164, 1.        ]), array([0.        , 0.78756477, 1.        ]), array([2, 1, 0]))",0.37219343696027635,0.3721934369602763,0.6278065630397237,True,0.6278065630397237,"              precision    recall  f1-score   support

           0       0.69      0.47      0.56       579
           1       0.60      0.79      0.68       579

    accuracy                           0.63      1158
   macro avg       0.64      0.63      0.62      1158
weighted avg       0.64      0.63      0.62      1158
","(0.6278065630397237, 0.6278065630397237, None)","(array([0.46804836, 0.78756477]), array([0.78756477, 0.46804836]), array([579, 579], dtype=int32))",0.1,0.6278065630397237,,0.01,12.85531856840674,0.2697533987030276,0.6278065630397237
168,HOSbal,6,8,0.7185606772441318,0.7173585209482999,0.8013816925734024,0.47322970639032813,0.6158227204992485,0.29070945286753486,0.6373056994818653,464,274,305,115,579,579,0.7043701799485861,0.6033810143042913,0.47322970639032813,0.8013816925734024,0.5661157024793388,0.6884272997032641,2.382608695652174,1.521311475409836,0.19861830742659758,0.8013816925734024,0.6373056994818653,-1,0.6373056994818653,0.27461139896373055,[0.47322971 0.80138169],0.5828476522231281,rbf,0.6373056994818653,"[[274 305]
 [115 464]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.6373056994818653,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.47      0.80      0.57      0.62      0.34       579
          1       0.60      0.80      0.47      0.69      0.62      0.42       579

avg / total       0.65      0.64      0.64      0.63      0.62      0.38      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.47      0.80      0.57      0.62      0.37       579
          1       0.60      0.80      0.47      0.69      0.62      0.39       579

avg / total       0.65      0.64      0.64      0.63      0.62      0.38      1158
",[0.80138169 0.47322971],"(array([0.        , 0.52677029, 1.        ]), array([0.        , 0.80138169, 1.        ]), array([2, 1, 0]))",0.3626943005181347,0.36269430051813467,0.6373056994818653,True,0.6373056994818652,"              precision    recall  f1-score   support

           0       0.70      0.47      0.57       579
           1       0.60      0.80      0.69       579

    accuracy                           0.64      1158
   macro avg       0.65      0.64      0.63      1158
weighted avg       0.65      0.64      0.63      1158
","(0.6373056994818653, 0.6373056994818653, None)","(array([0.47322971, 0.80138169]), array([0.80138169, 0.47322971]), array([579, 579], dtype=int32))",0.1,0.6373056994818653,,0.01,12.527227947390928,0.29070945286753486,0.6373056994818653
177,HOSbal,6,9,0.7080876145817487,0.7115023165758438,0.8134715025906736,0.4542314335060449,0.6078686755690558,0.2868516664143304,0.6338514680483592,471,263,316,108,579,579,0.7088948787061995,0.5984752223634053,0.4542314335060449,0.8134715025906736,0.5536842105263158,0.6896046852122987,2.435185185185185,1.490506329113924,0.18652849740932642,0.8134715025906736,0.6338514680483592,-1,0.6338514680483592,0.26770293609671847,[0.45423143 0.8134715 ],0.5801067871039101,rbf,0.6338514680483592,"[[263 316]
 [108 471]]","[[-1.02758952 -0.69194418 -0.29846972 ...  0.34987532 -0.43816208
  -0.72060548]
 [-1.55273352  0.7264749   0.39224665 ...  0.83337659  0.01264057
  -0.40625804]
 [-0.37115952 -0.68463274 -0.436613   ... -0.85887788 -0.7250365
  -0.54596801]
 ...
 [-1.06402689  0.113894   -0.27700683 ...  1.04059143  0.35812311
   2.66921114]
 [ 0.11191727 -0.08769485 -0.26234484 ... -5.14131776 -0.60540944
  -1.55886531]
 [ 1.51286867  1.04922952 -0.06500239 ... -0.16994703 -0.86784464
  -0.72833603]]",0.6338514680483592,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.71      0.45      0.81      0.55      0.61      0.33       579
          1       0.60      0.81      0.45      0.69      0.61      0.41       579

avg / total       0.65      0.63      0.63      0.62      0.61      0.37      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.71      0.45      0.81      0.55      0.61      0.36       579
          1       0.60      0.81      0.45      0.69      0.61      0.38       579

avg / total       0.65      0.63      0.63      0.62      0.61      0.37      1158
",[0.8134715  0.45423143],"(array([0.        , 0.54576857, 1.        ]), array([0.       , 0.8134715, 1.       ]), array([2, 1, 0]))",0.36614853195164077,0.36614853195164077,0.6338514680483592,True,0.6338514680483592,"              precision    recall  f1-score   support

           0       0.71      0.45      0.55       579
           1       0.60      0.81      0.69       579

    accuracy                           0.63      1158
   macro avg       0.65      0.63      0.62      1158
weighted avg       0.65      0.63      0.62      1158
","(0.6338514680483592, 0.6338514680483592, None)","(array([0.45423143, 0.8134715 ]), array([0.8134715 , 0.45423143]), array([579, 579], dtype=int32))",0.1,0.6338514680483592,,0.01,12.646540469974154,0.2868516664143304,0.6338514680483592
97,HOSbal,7,0,0.5,0.75,1.0,0.12780656303972365,0.3575004378175272,0.26127702282601617,0.5639032815198618,579,74,505,0,579,579,1.0,0.5341328413284133,0.12780656303972365,1.0,0.22664624808575803,0.6963319302465425,inf,1.1465346534653464,0.0,1.0,0.5639032815198618,-1,0.5639032815198618,0.1278065630397237,[0.12780656 1.        ],0.5341328413284133,rbf,0.5639032815198618,"[[ 74 505]
 [  0 579]]","[[-9.94483190e-01 -6.98989125e-01 -2.98807083e-01 ...  3.24658822e-01
  -4.47479648e-01 -7.19510363e-01]
 [-1.51091896e+00  7.27701180e-01  3.68277304e-01 ...  7.94530735e-01
   1.79067172e-03 -4.11532260e-01]
 [-3.48938483e-01 -6.91635052e-01 -4.32223960e-01 ... -8.50020959e-01
  -7.33378942e-01 -5.48411417e-01]
 ...
 [ 9.95166351e-01 -6.01680931e-01  1.24947172e-01 ...  1.18633367e+00
  -5.97236421e-01 -8.29567147e-01]
 [ 1.20973154e-01 -6.28992413e-01 -1.58980007e-01 ... -4.37899516e-01
  -6.85975298e-01 -8.53690623e-01]
 [-5.77241542e-01 -6.53730827e-02  6.99325257e-01 ...  3.20124042e-02
  -9.03391019e-01  2.04665604e+00]]",0.5639032815198618,,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.13      1.00      0.23      0.36      0.09       579
          1       0.53      1.00      0.13      0.70      0.36      0.16       579

avg / total       0.77      0.56      0.56      0.46      0.36      0.13      1158
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.13      1.00      0.23      0.36      0.12       579
          1       0.53      1.00      0.13      0.70      0.36      0.14       579

avg / total       0.77      0.56      0.56      0.46      0.36      0.13      1158
",[1.         0.12780656],"(array([0.        , 0.87219344, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",0.43609671848013815,0.4360967184801382,0.5639032815198618,True,0.5639032815198619,"              precision    recall  f1-score   support

           0       1.00      0.13      0.23       579
           1       0.53      1.00      0.70       579

    accuracy                           0.56      1158
   macro avg       0.77      0.56      0.46      1158
weighted avg       0.77      0.56      0.46      1158
","(0.5639032815198618, 0.5639032815198618, None)","(array([0.12780656, 1.        ]), array([1.        , 0.12780656]), array([579, 579], dtype=int32))",1.0,0.5639032815198618,,0.01,15.06259574795522,0.26127702282601617,0.5639032815198618
