,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_report_0.1,pr_curve,zero_one_loss,y,bal_report,gamma,imb_spec,imb_sens,max_iter,roc_curve,avg_prec_score,hamming_loss,prec_score,kernel,cohen_kappa_score,roc_auc_score,log_loss,hinge_loss,matthews_corrcoef,imb_report_0.3,f1_score,probability,rec_score,X,confusion_matrix,imb_spec_micro,accuracy,imb_sens_micro,imb_sens_spec_supp,C,imb_sens_spec_supp_micro,fbeta_score
96,HOSbal,6,0,0.7264296431522398,0.7312099266371617,0.8549222797927462,0.3955094991364421,0.5814893659228982,0.28194700068848466,0.6252158894645942,495,229,350,84,579,579,0.731629392971246,0.5857988165680473,0.3955094991364421,0.8549222797927462,0.5134529147982062,0.6952247191011237,2.7261904761904767,1.4142857142857141,0.14507772020725385,0.8549222797927462,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.40      0.85      0.51      0.58      0.32       579
          1       0.59      0.85      0.40      0.70      0.58      0.35       579

avg / total       0.66      0.63      0.63      0.60      0.58      0.34      1158
",,0.37478411053540583,[1 1 0 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.73      0.40      0.51       579
           1       0.59      0.85      0.70       579

    accuracy                           0.63      1158
   macro avg       0.66      0.63      0.60      1158
weighted avg       0.66      0.63      0.60      1158
",0.1,[0.85492228 0.3955095 ],[0.3955095  0.85492228],-1,"(array([0.       , 0.6044905, 1.       ]), array([0.        , 0.85492228, 1.        ]), array([2, 1, 0]))",0.5733513198638747,0.3747841105354059,0.6252158894645942,rbf,0.2504317789291882,0.6252158894645942,12.944826264673406,,0.28194700068848466,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.40      0.85      0.51      0.58      0.29       579
          1       0.59      0.85      0.40      0.70      0.58      0.38       579

avg / total       0.66      0.63      0.63      0.60      0.58      0.34      1158
",0.6252158894645942,True,0.6252158894645942,"[[-1.5116609   0.74329351  0.34788539 ...  0.02073431  0.01253612
  -0.41187893]
 [-0.34428907 -0.69225501 -0.41509015 ...  0.54923783 -0.72716329
  -0.54725926]
 [-1.12253695  0.14080941 -0.32183758 ... -0.11139156  2.68367289
   1.28037514]
 ...
 [-0.60370503 -0.43326853  0.24001826 ...  0.09277531 -0.29502065
  -0.29832691]
 [ 0.29085151  0.46673239  6.46307452 ... -0.31240126  0.11870617
   1.42883182]
 [ 0.48442679 -0.6399856  -0.31342614 ...  0.03410136  2.42212721
  -0.49260597]]","[[229 350]
 [ 84 495]]",0.6252158894645942,0.6252158894645942,0.6252158894645942,"(array([0.3955095 , 0.85492228]), array([0.85492228, 0.3955095 ]), array([579, 579], dtype=int32))",0.01,"(0.6252158894645942, 0.6252158894645942, None)",0.6252158894645942
105,HOSbal,6,1,0.7255377474712222,0.7286613819354198,0.853195164075993,0.4006908462867012,0.5846943580549846,0.2847014675046703,0.6269430051813472,494,232,347,85,579,579,0.7318611987381703,0.5873959571938169,0.4006908462867012,0.853195164075993,0.5178571428571429,0.6957746478873239,2.7294117647058815,1.4236311239193082,0.14680483592400695,0.853195164075993,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.40      0.85      0.52      0.58      0.33       579
          1       0.59      0.85      0.40      0.70      0.58      0.36       579

avg / total       0.66      0.63      0.63      0.61      0.58      0.34      1158
",,0.37305699481865284,[1 0 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.73      0.40      0.52       579
           1       0.59      0.85      0.70       579

    accuracy                           0.63      1158
   macro avg       0.66      0.63      0.61      1158
weighted avg       0.66      0.63      0.61      1158
",0.1,[0.85319516 0.40069085],[0.40069085 0.85319516],-1,"(array([0.        , 0.59930915, 1.        ]), array([0.        , 0.85319516, 1.        ]), array([2, 1, 0]))",0.5745658080375571,0.37305699481865284,0.6269430051813472,rbf,0.2538860103626943,0.6269430051813472,12.885171729628405,,0.2847014675046703,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.40      0.85      0.52      0.58      0.30       579
          1       0.59      0.85      0.40      0.70      0.58      0.39       579

avg / total       0.66      0.63      0.63      0.61      0.58      0.34      1158
",0.6269430051813472,True,0.6269430051813472,"[[-1.02048104 -0.7060082  -0.29989073 ...  0.48580944 -0.44388775
  -0.72478365]
 [-1.15169544  0.15145223 -0.33446145 ... -0.12558586  2.6703407
   1.31155758]
 [ 0.94773491 -0.76671336 -0.11839447 ...  0.282011    0.10246812
  -0.48318384]
 ...
 [-0.31987039  0.26662926  0.64339913 ...  0.21407819 -0.39267344
  -0.01600003]
 [-0.12733907 -0.39553107 -0.02070972 ...  0.01027976 -0.11022157
  -0.3493289 ]
 [-0.86957639  1.54379944 -0.41682095 ...  0.07821257  0.93538191
   1.90880273]]","[[232 347]
 [ 85 494]]",0.6269430051813472,0.6269430051813472,0.6269430051813472,"(array([0.40069085, 0.85319516]), array([0.85319516, 0.40069085]), array([579, 579], dtype=int32))",0.01,"(0.6269430051813472, 0.6269430051813472, None)",0.6269430051813472
114,HOSbal,6,2,0.7243535247776972,0.727648735061193,0.8238341968911918,0.41796200345423146,0.5867975728023679,0.264567572140953,0.6208981001727115,477,242,337,102,579,579,0.7034883720930233,0.585995085995086,0.41796200345423146,0.8238341968911918,0.524377031419285,0.6848528356066045,2.3725490196078436,1.415430267062315,0.17616580310880825,0.8238341968911918,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.42      0.82      0.52      0.59      0.33       579
          1       0.59      0.82      0.42      0.68      0.59      0.36       579

avg / total       0.64      0.62      0.62      0.60      0.59      0.34      1158
",,0.3791018998272885,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.70      0.42      0.52       579
           1       0.59      0.82      0.68       579

    accuracy                           0.62      1158
   macro avg       0.64      0.62      0.60      1158
weighted avg       0.64      0.62      0.60      1158
",0.1,[0.8238342 0.417962 ],[0.417962  0.8238342],-1,"(array([0.      , 0.582038, 1.      ]), array([0.       , 0.8238342, 1.       ]), array([2, 1, 0]))",0.5708456926073506,0.3791018998272884,0.6208981001727115,rbf,0.24179620034542315,0.6208981001727116,13.0939484470637,,0.264567572140953,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.42      0.82      0.52      0.59      0.30       579
          1       0.59      0.82      0.42      0.68      0.59      0.39       579

avg / total       0.64      0.62      0.62      0.60      0.59      0.34      1158
",0.6208981001727115,True,0.6208981001727115,"[[-1.01403462 -0.69456069 -0.29290584 ...  0.49005039 -0.43759523
  -0.69830516]
 [-1.54158138  0.75762043  0.35462231 ...  0.01129142  0.01439123
  -0.3989909 ]
 [-0.35460116 -0.68707523 -0.42241147 ...  0.55844453 -0.72522297
  -0.53201946]
 ...
 [ 0.43671898 -0.80915203 -0.22507593 ... -0.08074987 -0.68384136
  -0.474616  ]
 [ 2.3508389   0.95660603  4.31163243 ... -0.29556799  0.5246796
  -0.33647748]
 [ 1.50844849 -0.49257368  0.83222918 ... -0.19044014 -0.81487931
  -1.39041261]]","[[242 337]
 [102 477]]",0.6208981001727115,0.6208981001727115,0.6208981001727115,"(array([0.417962 , 0.8238342]), array([0.8238342, 0.417962 ]), array([579, 579], dtype=int32))",0.01,"(0.6208981001727115, 0.6208981001727115, None)",0.6208981001727115
123,HOSbal,6,3,0.7228173164976838,0.7261048635825279,0.8341968911917098,0.4162348877374784,0.589255334601338,0.27566490106721947,0.6252158894645942,483,241,338,96,579,579,0.7151335311572701,0.5883069427527405,0.4162348877374784,0.8341968911917098,0.5262008733624455,0.6900000000000001,2.510416666666666,1.4289940828402365,0.1658031088082902,0.8341968911917098,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.72      0.42      0.83      0.53      0.59      0.33       579
          1       0.59      0.83      0.42      0.69      0.59      0.36       579

avg / total       0.65      0.63      0.63      0.61      0.59      0.35      1158
",,0.37478411053540583,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.72      0.42      0.53       579
           1       0.59      0.83      0.69       579

    accuracy                           0.63      1158
   macro avg       0.65      0.63      0.61      1158
weighted avg       0.65      0.63      0.61      1158
",0.1,[0.83419689 0.41623489],[0.41623489 0.83419689],-1,"(array([0.        , 0.58376511, 1.        ]), array([0.        , 0.83419689, 1.        ]), array([2, 1, 0]))",0.5736653771149804,0.3747841105354059,0.6252158894645942,rbf,0.2504317789291882,0.625215889464594,12.944817978689674,,0.27566490106721947,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.72      0.42      0.83      0.53      0.59      0.30       579
          1       0.59      0.83      0.42      0.69      0.59      0.39       579

avg / total       0.65      0.63      0.63      0.61      0.59      0.35      1158
",0.6252158894645942,True,0.6252158894645942,"[[-1.01104816 -0.68457228 -0.28944929 ...  0.47590361 -0.44559296
  -0.71141546]
 [-1.53176911  0.71629455  0.33920513 ...  0.02348546  0.00608849
  -0.4076329 ]
 [-0.36014697 -0.67735132 -0.41518018 ...  0.54053477 -0.73302661
  -0.54264737]
 ...
 [-0.07422071 -0.44873096 -0.21445854 ...  0.18275335 -0.61204481
   0.73759018]
 [ 0.59114331 -0.69567401 -0.00267086 ... -0.4110295   0.27517228
   0.05192166]
 [ 0.03039375 -0.2120886  -0.24393392 ...  0.41127245 -1.05957938
  -0.4944125 ]]","[[241 338]
 [ 96 483]]",0.6252158894645942,0.6252158894645942,0.6252158894645942,"(array([0.41623489, 0.83419689]), array([0.83419689, 0.41623489]), array([579, 579], dtype=int32))",0.01,"(0.6252158894645942, 0.6252158894645942, None)",0.6252158894645942
132,HOSbal,6,4,0.7211677569271062,0.7246517271525424,0.8324697754749568,0.40932642487046633,0.5837395626543432,0.2668647404988673,0.6208981001727115,482,237,342,97,579,579,0.7095808383233533,0.5849514563106796,0.40932642487046633,0.8324697754749568,0.5191675794085432,0.6870990734141126,2.443298969072165,1.409356725146199,0.16753022452504318,0.8324697754749568,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.71      0.41      0.83      0.52      0.58      0.33       579
          1       0.58      0.83      0.41      0.69      0.58      0.36       579

avg / total       0.65      0.62      0.62      0.60      0.58      0.34      1158
",,0.3791018998272885,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.71      0.41      0.52       579
           1       0.58      0.83      0.69       579

    accuracy                           0.62      1158
   macro avg       0.65      0.62      0.60      1158
weighted avg       0.65      0.62      0.60      1158
",0.1,[0.83246978 0.40932642],[0.40932642 0.83246978],-1,"(array([0.        , 0.59067358, 1.        ]), array([0.        , 0.83246978, 1.        ]), array([2, 1, 0]))",0.570719519761222,0.3791018998272884,0.6208981001727115,rbf,0.24179620034542315,0.6208981001727116,13.093951899556924,,0.2668647404988673,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.71      0.41      0.83      0.52      0.58      0.30       579
          1       0.58      0.83      0.41      0.69      0.58      0.38       579

avg / total       0.65      0.62      0.62      0.60      0.58      0.34      1158
",0.6208981001727115,True,0.6208981001727115,"[[-1.01524236e+00 -6.93252582e-01 -2.86243104e-01 ...  4.86177808e-01
  -4.32579806e-01 -6.98211340e-01]
 [-1.54083722e+00  7.01010983e-01  3.38566437e-01 ...  2.93710580e-02
   2.10572660e-02 -3.97477637e-01]
 [-3.58248782e-01 -6.86065656e-01 -4.11205012e-01 ...  5.51435915e-01
  -7.21257943e-01 -5.31137060e-01]
 ...
 [-7.96830109e-01  2.37015816e+00 -3.88692537e-01 ... -5.79305900e-02
   6.54870210e-01  2.56286821e-01]
 [-4.12223412e-01 -2.57838116e-01  1.35681709e+00 ...  3.64380098e-01
  -1.56017257e-01 -8.83225838e-01]
 [-3.60589384e-01  1.98215761e-02 -3.95916406e-01 ... -5.69231324e-04
   1.00894350e+00 -2.00821168e-01]]","[[237 342]
 [ 97 482]]",0.6208981001727115,0.6208981001727115,0.6208981001727115,"(array([0.40932642, 0.83246978]), array([0.83246978, 0.40932642]), array([579, 579], dtype=int32))",0.01,"(0.6208981001727115, 0.6208981001727115, None)",0.6208981001727115
141,HOSbal,6,5,0.725263318030909,0.7294888821598563,0.8566493955094991,0.4058721934369603,0.5896525834437483,0.29409685813462894,0.6312607944732297,496,235,344,83,579,579,0.7389937106918238,0.5904761904761905,0.4058721934369603,0.8566493955094991,0.5239687848383501,0.6990838618745597,2.8313253012048194,1.441860465116279,0.14335060449050085,0.8566493955094991,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.41      0.86      0.52      0.59      0.33       579
          1       0.59      0.86      0.41      0.70      0.59      0.36       579

avg / total       0.66      0.63      0.63      0.61      0.59      0.35      1158
",,0.3687392055267703,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.74      0.41      0.52       579
           1       0.59      0.86      0.70       579

    accuracy                           0.63      1158
   macro avg       0.66      0.63      0.61      1158
weighted avg       0.66      0.63      0.61      1158
",0.1,[0.8566494  0.40587219],[0.40587219 0.8566494 ],-1,"(array([0.        , 0.59412781, 1.        ]), array([0.       , 0.8566494, 1.       ]), array([2, 1, 0]))",0.5775063738794309,0.3687392055267703,0.6312607944732297,rbf,0.2625215889464594,0.6312607944732297,12.7360384992598,,0.29409685813462894,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.41      0.86      0.52      0.59      0.30       579
          1       0.59      0.86      0.41      0.70      0.59      0.39       579

avg / total       0.66      0.63      0.63      0.61      0.59      0.35      1158
",0.6312607944732297,True,0.6312607944732297,"[[-1.01855331 -0.68572402 -0.30482642 ...  0.48134679 -0.43981646
  -0.7155875 ]
 [-1.53989369  0.72771903  0.38667305 ...  0.02247929  0.00481814
  -0.41034713]
 [-0.36687783 -0.67843823 -0.44312632 ...  0.54689929 -0.72276575
  -0.54600952]
 ...
 [-0.04281512  0.9342064   0.04831964 ...  0.30033345 -0.39541072
   0.15797005]
 [ 1.36360312  0.77477276 -0.26106435 ... -0.22631081 -0.82877375
  -0.03460438]
 [ 1.38679591  0.08126877 -0.08771385 ...  0.13572501 -0.82692737
   1.35179474]]","[[235 344]
 [ 83 496]]",0.6312607944732297,0.6312607944732297,0.6312607944732297,"(array([0.40587219, 0.8566494 ]), array([0.8566494 , 0.40587219]), array([579, 579], dtype=int32))",0.01,"(0.6312607944732297, 0.6312607944732297, None)",0.6312607944732297
150,HOSbal,6,6,0.7259717635969347,0.730780420997809,0.8238341968911918,0.41968911917098445,0.588008714592054,0.26623447516142495,0.6217616580310881,477,243,336,102,579,579,0.7043478260869566,0.5867158671586716,0.41968911917098445,0.8238341968911918,0.525974025974026,0.685344827586207,2.382352941176471,1.419642857142857,0.17616580310880825,0.8238341968911918,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.42      0.82      0.53      0.59      0.33       579
          1       0.59      0.82      0.42      0.69      0.59      0.36       579

avg / total       0.65      0.62      0.62      0.61      0.59      0.35      1158
",,0.37823834196891193,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.70      0.42      0.53       579
           1       0.59      0.82      0.69       579

    accuracy                           0.62      1158
   macro avg       0.65      0.62      0.61      1158
weighted avg       0.65      0.62      0.61      1158
",0.1,[0.8238342  0.41968912],[0.41968912 0.8238342 ],-1,"(array([0.        , 0.58031088, 1.        ]), array([0.       , 0.8238342, 1.       ]), array([2, 1, 0]))",0.5714394967783876,0.37823834196891193,0.6217616580310881,rbf,0.24352331606217614,0.6217616580310882,13.064121524790522,,0.26623447516142495,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.42      0.82      0.53      0.59      0.30       579
          1       0.59      0.82      0.42      0.69      0.59      0.39       579

avg / total       0.65      0.62      0.62      0.61      0.59      0.35      1158
",0.6217616580310881,True,0.6217616580310881,"[[-1.02345074e+00 -6.96386427e-01 -3.09102266e-01 ...  4.85294313e-01
  -4.42021112e-01 -7.06224143e-01]
 [-1.54833850e+00  7.34621264e-01  4.16327547e-01 ...  1.83422334e-02
   6.86863375e-03 -4.04116602e-01]
 [-3.67341050e-01 -6.89010099e-01 -4.54188229e-01 ...  5.52001753e-01
  -7.27678223e-01 -5.38386621e-01]
 ...
 [-5.95691563e-01 -4.84678964e-01 -3.04076208e-01 ...  1.66469870e-01
  -3.46268059e-01 -3.40024461e-01]
 [-8.60951812e-01  1.33458913e+00 -3.52389693e-01 ...  7.55457160e-02
   7.84198311e-01  7.44442653e-01]
 [ 1.38961745e-01  1.16421917e+00  4.34809907e-02 ...  4.84401835e-04
  -7.92637764e-01  1.97796042e+00]]","[[243 336]
 [102 477]]",0.6217616580310881,0.6217616580310881,0.6217616580310881,"(array([0.41968912, 0.8238342 ]), array([0.8238342 , 0.41968912]), array([579, 579], dtype=int32))",0.01,"(0.6217616580310881, 0.6217616580310881, None)",0.6217616580310881
159,HOSbal,6,7,0.7264206943661426,0.7305530068103574,0.8601036269430051,0.38860103626943004,0.5781324767984818,0.2820213462985025,0.6243523316062176,498,225,354,81,579,579,0.7352941176470589,0.5845070422535211,0.38860103626943004,0.8601036269430051,0.5084745762711864,0.6960167714884696,2.777777777777777,1.4067796610169492,0.13989637305699487,0.8601036269430051,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.39      0.86      0.51      0.58      0.32       579
          1       0.58      0.86      0.39      0.70      0.58      0.35       579

avg / total       0.66      0.62      0.62      0.60      0.58      0.33      1158
",,0.3756476683937824,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.74      0.39      0.51       579
           1       0.58      0.86      0.70       579

    accuracy                           0.62      1158
   macro avg       0.66      0.62      0.60      1158
weighted avg       0.66      0.62      0.60      1158
",0.1,[0.86010363 0.38860104],[0.38860104 0.86010363],-1,"(array([0.        , 0.61139896, 1.        ]), array([0.        , 0.86010363, 1.        ]), array([2, 1, 0]))",0.5726848135444793,0.3756476683937824,0.6243523316062176,rbf,0.24870466321243523,0.6243523316062176,12.97465525844252,,0.2820213462985025,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.39      0.86      0.51      0.58      0.29       579
          1       0.58      0.86      0.39      0.70      0.58      0.38       579

avg / total       0.66      0.62      0.62      0.60      0.58      0.33      1158
",0.6243523316062176,True,0.6243523316062176,"[[-0.99984615 -0.68452852 -0.29437436 ...  0.48457015 -0.43714944
  -0.70657337]
 [-1.5165894   0.72771583  0.37370585 ...  0.0283556   0.01403954
  -0.40574938]
 [-0.35391708 -0.67724891 -0.42799041 ...  0.54974365 -0.7242697
  -0.53944893]
 ...
 [ 0.87007698 -0.64294726 -0.20634065 ... -0.04011849 -0.43507221
  -0.54087635]
 [ 1.42510018  0.96399748 -0.16966606 ...  0.00795718 -0.40437715
  -0.86463981]
 [ 0.24973971 -0.52689263 -0.337887   ... -0.22483134  1.21456184
  -0.3080127 ]]","[[225 354]
 [ 81 498]]",0.6243523316062176,0.6243523316062176,0.6243523316062176,"(array([0.38860104, 0.86010363]), array([0.86010363, 0.38860104]), array([579, 579], dtype=int32))",0.01,"(0.6243523316062176, 0.6243523316062176, None)",0.6243523316062176
168,HOSbal,6,8,0.7289353032594461,0.7336161260214973,0.8687392055267703,0.37823834196891193,0.5732281192525672,0.2834129115089172,0.6234887737478411,503,219,360,76,579,579,0.7423728813559322,0.5828505214368482,0.37823834196891193,0.8687392055267703,0.5011441647597253,0.6976421636615812,2.8815789473684217,1.3972222222222224,0.1312607944732297,0.8687392055267703,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.38      0.87      0.50      0.57      0.31       579
          1       0.58      0.87      0.38      0.70      0.57      0.34       579

avg / total       0.66      0.62      0.62      0.60      0.57      0.33      1158
",,0.37651122625215894,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.74      0.38      0.50       579
           1       0.58      0.87      0.70       579

    accuracy                           0.62      1158
   macro avg       0.66      0.62      0.60      1158
weighted avg       0.66      0.62      0.60      1158
",0.1,[0.86873921 0.37823834],[0.37823834 0.86873921],-1,"(array([0.        , 0.62176166, 1.        ]), array([0.        , 0.86873921, 1.        ]), array([2, 1, 0]))",0.5719754961705261,0.3765112262521589,0.6234887737478411,rbf,0.24697754749568224,0.6234887737478412,13.004485633208917,,0.2834129115089172,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.38      0.87      0.50      0.57      0.28       579
          1       0.58      0.87      0.38      0.70      0.57      0.38       579

avg / total       0.66      0.62      0.62      0.60      0.57      0.33      1158
",0.6234887737478411,True,0.6234887737478411,"[[-0.99658994 -0.69784352 -0.30224162 ...  0.47328006 -0.43867607
  -0.71269297]
 [-1.51224478  0.74045219  0.3603516  ...  0.02655324  0.01661933
  -0.40557867]
 [-0.35202138 -0.69042963 -0.43476026 ...  0.53709818 -0.72840951
  -0.54207392]
 ...
 [ 0.47227436 -0.30710405 -0.09642838 ... -0.16219948 -0.22278097
  -1.05465336]
 [ 0.15721422 -0.20557303 -0.13878384 ...  0.34882164 -1.07401728
  -0.39191515]
 [-0.73876252  0.91131839 -0.01993494 ... -0.03726488  0.1721303
   0.10239263]]","[[219 360]
 [ 76 503]]",0.6234887737478411,0.6234887737478411,0.6234887737478411,"(array([0.37823834, 0.86873921]), array([0.86873921, 0.37823834]), array([579, 579], dtype=int32))",0.01,"(0.6234887737478411, 0.6234887737478411, None)",0.6234887737478411
177,HOSbal,6,9,0.7241685831983558,0.7287353721927174,0.8480138169257341,0.4058721934369603,0.5866730162028049,0.28305630677565313,0.6269430051813472,491,235,344,88,579,579,0.7275541795665634,0.5880239520958084,0.4058721934369603,0.8480138169257341,0.5210643015521065,0.6944837340876945,2.6704545454545463,1.427325581395349,0.15198618307426592,0.8480138169257341,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.41      0.85      0.52      0.59      0.33       579
          1       0.59      0.85      0.41      0.69      0.59      0.36       579

avg / total       0.66      0.63      0.63      0.61      0.59      0.34      1158
",,0.37305699481865284,[1 1 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       0.73      0.41      0.52       579
           1       0.59      0.85      0.69       579

    accuracy                           0.63      1158
   macro avg       0.66      0.63      0.61      1158
weighted avg       0.66      0.63      0.61      1158
",0.1,[0.84801382 0.40587219],[0.40587219 0.84801382],-1,"(array([0.        , 0.59412781, 1.        ]), array([0.        , 0.84801382, 1.        ]), array([2, 1, 0]))",0.5746455275976544,0.37305699481865284,0.6269430051813472,rbf,0.2538860103626943,0.6269430051813472,12.88516965813247,,0.28305630677565313,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.41      0.85      0.52      0.59      0.30       579
          1       0.59      0.85      0.41      0.69      0.59      0.39       579

avg / total       0.66      0.63      0.63      0.61      0.59      0.34      1158
",0.6269430051813472,True,0.6269430051813472,"[[-1.00501    -0.68266026 -0.29432993 ...  0.48820984 -0.44310313
  -0.71480985]
 [-1.52266931  0.70737215  0.36986406 ...  0.02652277  0.00983935
  -0.40533941]
 [-0.35793586 -0.67549514 -0.42716873 ...  0.55416514 -0.73133926
  -0.54288183]
 ...
 [-0.13087675 -0.32346041 -0.24503895 ... -0.13026966 -0.68317621
  -0.47184531]
 [-0.61621265  0.86595359  0.94023704 ...  0.62096572 -0.04488686
   1.96763459]
 [ 1.57085374 -0.39750914 -0.25269761 ...  0.15866903 -0.59935839
  -0.13704568]]","[[235 344]
 [ 88 491]]",0.6269430051813472,0.6269430051813472,0.6269430051813472,"(array([0.40587219, 0.84801382]), array([0.84801382, 0.40587219]), array([579, 579], dtype=int32))",0.01,"(0.6269430051813472, 0.6269430051813472, None)",0.6269430051813472
97,HOSbal,7,0,0.5,0.75,1.0,0.12435233160621761,0.35263625963054,0.2574846452537247,0.5621761658031088,579,72,507,0,579,579,1.0,0.5331491712707183,0.12435233160621761,1.0,0.22119815668202764,0.6954954954954955,inf,1.1420118343195267,0.0,1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.12      1.00      0.22      0.35      0.11       579
          1       0.53      1.00      0.12      0.70      0.35      0.14       579

avg / total       0.77      0.56      0.56      0.46      0.35      0.12      1158
",,0.4378238341968912,[1 1 0 ... 0 0 0],"              precision    recall  f1-score   support

           0       1.00      0.12      0.22       579
           1       0.53      1.00      0.70       579

    accuracy                           0.56      1158
   macro avg       0.77      0.56      0.46      1158
weighted avg       0.77      0.56      0.46      1158
",1.0,[1.         0.12435233],[0.12435233 1.        ],-1,"(array([0.        , 0.87564767, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",0.5331491712707183,0.4378238341968912,0.5621761658031088,rbf,0.12435233160621761,0.5621761658031088,15.122249592501579,,0.2574846452537247,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.12      1.00      0.22      0.35      0.09       579
          1       0.53      1.00      0.12      0.70      0.35      0.16       579

avg / total       0.77      0.56      0.56      0.46      0.35      0.12      1158
",0.5621761658031088,True,0.5621761658031088,"[[-1.5116609   0.74329351  0.34788539 ...  0.02073431  0.01253612
  -0.41187893]
 [-0.34428907 -0.69225501 -0.41509015 ...  0.54923783 -0.72716329
  -0.54725926]
 [-1.12253695  0.14080941 -0.32183758 ... -0.11139156  2.68367289
   1.28037514]
 ...
 [-0.60370503 -0.43326853  0.24001826 ...  0.09277531 -0.29502065
  -0.29832691]
 [ 0.29085151  0.46673239  6.46307452 ... -0.31240126  0.11870617
   1.42883182]
 [ 0.48442679 -0.6399856  -0.31342614 ...  0.03410136  2.42212721
  -0.49260597]]","[[ 72 507]
 [  0 579]]",0.5621761658031088,0.5621761658031088,0.5621761658031088,"(array([0.12435233, 1.        ]), array([1.        , 0.12435233]), array([579, 579], dtype=int32))",0.01,"(0.5621761658031088, 0.5621761658031088, None)",0.5621761658031088
106,HOSbal,7,1,0.5,0.75,1.0,0.09499136442141623,0.30820669107178095,0.22330250167193944,0.5474956822107081,579,55,524,0,579,579,1.0,0.5249320036264733,0.09499136442141623,1.0,0.17350157728706625,0.6884661117717004,inf,1.1049618320610686,0.0,1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.09      1.00      0.17      0.31      0.09       579
          1       0.52      1.00      0.09      0.69      0.31      0.10       579

avg / total       0.76      0.55      0.55      0.43      0.31      0.09      1158
",,0.4525043177892919,[1 0 1 ... 0 0 0],"              precision    recall  f1-score   support

           0       1.00      0.09      0.17       579
           1       0.52      1.00      0.69       579

    accuracy                           0.55      1158
   macro avg       0.76      0.55      0.43      1158
weighted avg       0.76      0.55      0.43      1158
",1.0,[1.         0.09499136],[0.09499136 1.        ],-1,"(array([0.        , 0.90500864, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",0.5249320036264733,0.4525043177892919,0.5474956822107081,rbf,0.0949913644214162,0.5474956822107081,15.629307271145615,,0.22330250167193944,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.09      1.00      0.17      0.31      0.07       579
          1       0.52      1.00      0.09      0.69      0.31      0.12       579

avg / total       0.76      0.55      0.55      0.43      0.31      0.09      1158
",0.5474956822107081,True,0.5474956822107081,"[[-1.02048104 -0.7060082  -0.29989073 ...  0.48580944 -0.44388775
  -0.72478365]
 [-1.15169544  0.15145223 -0.33446145 ... -0.12558586  2.6703407
   1.31155758]
 [ 0.94773491 -0.76671336 -0.11839447 ...  0.282011    0.10246812
  -0.48318384]
 ...
 [-0.31987039  0.26662926  0.64339913 ...  0.21407819 -0.39267344
  -0.01600003]
 [-0.12733907 -0.39553107 -0.02070972 ...  0.01027976 -0.11022157
  -0.3493289 ]
 [-0.86957639  1.54379944 -0.41682095 ...  0.07821257  0.93538191
   1.90880273]]","[[ 55 524]
 [  0 579]]",0.5474956822107081,0.5474956822107081,0.5474956822107081,"(array([0.09499136, 1.        ]), array([1.        , 0.09499136]), array([579, 579], dtype=int32))",0.01,"(0.5474956822107081, 0.5474956822107081, None)",0.5474956822107081
