,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,bal_report,max_iter,accuracy,batch_size,power_t,warm_start,solver,imb_sens_micro,roc_curve,imb_sens_spec_supp_micro,imb_sens,imb_spec_micro,y,tol,hamming_loss,learning_rate,roc_auc_score,log_loss,fbeta_score,cohen_kappa_score,avg_prec_score,hinge_loss,imb_report_0.1,imb_sens_spec_supp,activation,zero_one_loss,f1_score,prec_score,X,momentum,pr_curve,imb_spec,hidden_layer_sizes,rec_score,confusion_matrix,alpha,imb_report_0.3,matthews_corrcoef,learning_rate_init
528,HOSbal,24,0,0.6790757230733873,0.6287932188893002,0.6584992343032159,0.6539050535987749,0.6561981233604655,0.3124075848341613,0.6562021439509954,430,427,226,223,653,653,0.6569230769230769,0.6554878048780488,0.6539050535987749,0.6584992343032159,0.6554105909439755,0.6569900687547746,1.9147982062780269,1.9026548672566372,0.3415007656967841,0.6584992343032159,"              precision    recall  f1-score   support

           0       0.66      0.65      0.66       653
           1       0.66      0.66      0.66       653

    accuracy                           0.66      1306
   macro avg       0.66      0.66      0.66      1306
weighted avg       0.66      0.66      0.66      1306
",1000,0.6562021439509954,auto,0.5,False,adam,0.6562021439509954,"(array([0.        , 0.34609495, 1.        ]), array([0.        , 0.65849923, 1.        ]), array([2, 1, 0]))","(0.6562021439509954, 0.6562021439509954, None)",[0.65390505 0.65849923],0.6562021439509954,[0 1 0 ... 1 1 1],0.0001,0.3437978560490046,constant,0.6562021439509954,11.874495643441135,0.6562021439509954,0.3124042879019908,0.602388600455683,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.65      0.66      0.66      0.66      0.43       653
          1       0.66      0.66      0.65      0.66      0.66      0.43       653

avg / total       0.66      0.66      0.66      0.66      0.66      0.43      1306
","(array([0.65390505, 0.65849923]), array([0.65849923, 0.65390505]), array([653, 653]))",relu,0.3437978560490046,0.6562021439509954,0.6562021439509954,"[[ 1.30604885 -0.15176545 -0.02542716 -0.38471738 -0.01033659  0.79255851]
 [ 1.10697073 -0.46740565 -0.2344006  -0.39491543 -0.47536824  0.70861233]
 [-0.21000763 -0.32815262 -0.1037922   3.76079101 -0.89865383 -0.20080464]
 ...
 [ 0.31240285 -0.26935242  0.1226209  -0.30993412 -0.19878776  0.64797778]
 [-0.67631132 -0.21536034 -0.20827892 -0.34711083 -0.70915025  0.55228069]
 [-0.63367818 -0.08576299 -0.17052819 -0.42096954  2.3516558   0.50042103]]",0.9,,[0.65849923 0.65390505],"(1,)",0.6562021439509954,"[[427 226]
 [223 430]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.65      0.66      0.66      0.66      0.43       653
          1       0.66      0.66      0.65      0.66      0.66      0.43       653

avg / total       0.66      0.66      0.66      0.66      0.66      0.43      1306
",0.3124075848341613,0.001
564,HOSbal,24,1,0.678611380153796,0.648337548687913,0.6462480857580398,0.6462480857580398,0.6462480857580398,0.29249617151607965,0.6462480857580398,422,422,231,231,653,653,0.6462480857580398,0.6462480857580398,0.6462480857580398,0.6462480857580398,0.6462480857580398,0.6462480857580398,1.826839826839827,1.826839826839827,0.3537519142419602,0.6462480857580398,"              precision    recall  f1-score   support

           0       0.65      0.65      0.65       653
           1       0.65      0.65      0.65       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6462480857580398,auto,0.5,False,adam,0.6462480857580398,"(array([0.        , 0.35375191, 1.        ]), array([0.        , 0.64624809, 1.        ]), array([2, 1, 0]))","(0.6462480857580398, 0.6462480857580398, None)",[0.64624809 0.64624809],0.6462480857580398,[0 0 1 ... 1 1 1],0.0001,0.3537519142419602,constant,0.6462480857580397,12.21829969483546,0.6462480857580398,0.29249617151607965,0.5945125454669109,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.65      0.65      0.65      0.65      0.42       653
          1       0.65      0.65      0.65      0.65      0.65      0.42       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
","(array([0.64624809, 0.64624809]), array([0.64624809, 0.64624809]), array([653, 653]))",relu,0.3537519142419602,0.6462480857580398,0.6462480857580398,"[[ 1.33227228 -0.14960192 -0.04450999 -0.38080276 -0.00677674  0.78596312]
 [-0.19830711 -0.31695992 -0.10867831  3.77245007 -0.89842597 -0.19459491]
 [-0.74328614 -0.03068965 -0.13006775 -0.43444255  0.19006823 -0.16006822]
 ...
 [-0.12630332  0.29194376 -0.18720637 -0.52442577 -0.70390497 -0.75391424]
 [ 0.33376718 -0.40265577 -0.07761865 -0.49301783 -0.64631342 -1.12799335]
 [-0.57826458 -0.32323066 -0.27305111  0.60601098 -0.9243871  -0.69298808]]",0.9,,[0.64624809 0.64624809],"(1,)",0.6462480857580398,"[[422 231]
 [231 422]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.65      0.65      0.65      0.65      0.42       653
          1       0.65      0.65      0.65      0.65      0.65      0.42       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
",0.29249617151607965,0.001
636,HOSbal,24,2,0.4908432983356355,0.7419362630209209,0.9770290964777948,0.004594180704441042,0.06699737474495362,-0.07881104062391008,0.4908116385911179,638,3,650,15,653,653,0.16666666666666666,0.4953416149068323,0.004594180704441042,0.9770290964777948,0.008941877794336812,0.6573930963420918,0.19999999999999998,0.9815384615384616,0.02297090352220521,0.9770290964777948,"              precision    recall  f1-score   support

           0       0.17      0.00      0.01       653
           1       0.50      0.98      0.66       653

    accuracy                           0.49      1306
   macro avg       0.33      0.49      0.33      1306
weighted avg       0.33      0.49      0.33      1306
",1000,0.4908116385911179,auto,0.5,False,adam,0.4908116385911179,"(array([0.        , 0.99540582, 1.        ]), array([0.       , 0.9770291, 1.       ]), array([2, 1, 0]))","(0.4908116385911179, 0.4908116385911179, None)",[0.00459418 0.9770291 ],0.4908116385911179,[0 1 0 ... 1 1 1],0.0001,0.5091883614088821,constant,0.4908116385911179,17.587140919559904,0.4908116385911179,-0.018376722817764257,0.49544862222137676,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.17      0.00      0.98      0.01      0.07      0.00       653
          1       0.50      0.98      0.00      0.66      0.07      0.00       653

avg / total       0.33      0.49      0.49      0.33      0.07      0.00      1306
","(array([0.00459418, 0.9770291 ]), array([0.9770291 , 0.00459418]), array([653, 653]))",relu,0.5091883614088821,0.4908116385911179,0.4908116385911179,"[[ 1.36697567e+00 -1.57314967e-01 -2.90241577e-02 -3.74719221e-01
  -2.09951952e-03  8.27297992e-01]
 [ 1.16019230e+00 -4.81291664e-01 -2.27095840e-01 -3.84825515e-01
  -4.73370453e-01  7.40198240e-01]
 [-2.07759223e-01 -3.38360768e-01 -1.03301039e-01  3.73348897e+00
  -9.02335228e-01 -2.03382408e-01]
 ...
 [ 1.20516518e-01  4.67338131e-03  3.89347427e-02 -3.91168121e-01
  -6.05302696e-01 -1.30664593e+00]
 [-5.46878218e-02 -2.07396343e-01 -1.74468613e-01 -4.87134055e-01
   4.21245900e-01  2.71613839e-01]
 [ 7.99141400e-01 -6.27840893e-02 -9.19042360e-02 -4.18673759e-01
  -1.85771965e-01  5.53696932e+00]]",0.9,,[0.9770291  0.00459418],"(1,)",0.4908116385911179,"[[  3 650]
 [ 15 638]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.17      0.00      0.98      0.01      0.07      0.00       653
          1       0.50      0.98      0.00      0.66      0.07      0.01       653

avg / total       0.33      0.49      0.49      0.33      0.07      0.00      1306
",-0.07881104062391008,0.001
600,HOSbal,24,3,0.6648112492935188,0.6205726119678239,0.6615620214395099,0.6339969372128637,0.6476328399401934,0.2956713105364542,0.6477794793261868,432,414,239,221,653,653,0.6519685039370079,0.6438152011922503,0.6339969372128637,0.6615620214395099,0.6428571428571428,0.6525679758308157,1.8733031674208143,1.8075313807531377,0.33843797856049007,0.6615620214395099,"              precision    recall  f1-score   support

           0       0.65      0.63      0.64       653
           1       0.64      0.66      0.65       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6477794793261868,auto,0.5,False,adam,0.6477794793261868,"(array([0.        , 0.36600306, 1.        ]), array([0.        , 0.66156202, 1.        ]), array([2, 1, 0]))","(0.6477794793261868, 0.6477794793261868, None)",[0.63399694 0.66156202],0.6477794793261868,[0 1 0 ... 1 1 1],0.0001,0.35222052067381315,constant,0.6477794793261868,12.165412132806074,0.6477794793261868,0.2955589586523737,0.595142675214475,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.63      0.66      0.64      0.65      0.42       653
          1       0.64      0.66      0.63      0.65      0.65      0.42       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
","(array([0.63399694, 0.66156202]), array([0.66156202, 0.63399694]), array([653, 653]))",relu,0.35222052067381315,0.6477794793261868,0.6477794793261868,"[[ 1.34618622e+00 -1.42756046e-01 -3.71631164e-02 -3.82405106e-01
  -2.95421373e-03  7.99361148e-01]
 [ 1.14447204e+00 -4.56464470e-01 -2.20559624e-01 -3.92445827e-01
  -4.66532522e-01  7.16136562e-01]
 [-1.89944819e-01 -3.18063695e-01 -1.05936807e-01  3.69914805e+00
  -8.88495241e-01 -1.85463126e-01]
 ...
 [ 2.55790976e-01 -2.93908291e-01 -9.67503745e-02 -3.71631174e-01
  -4.63527482e-01  1.68940366e-01]
 [ 7.19727722e-01 -1.20112287e-01 -1.26072226e-01  6.56273953e-01
   3.56701099e+00  2.80263497e+00]
 [-2.22705478e-01  6.37405556e-01 -1.07213094e-01 -4.71933095e-01
  -9.21723876e-01 -9.49899633e-01]]",0.9,,[0.66156202 0.63399694],"(1,)",0.6477794793261868,"[[414 239]
 [221 432]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.63      0.66      0.64      0.65      0.42       653
          1       0.64      0.66      0.63      0.65      0.65      0.42       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
",0.2956713105364542,0.001
492,HOSbal,24,4,0.6854592656346371,0.6524764066333292,0.6814701378254211,0.6202143950995406,0.6501212112443295,0.3022521310701524,0.6508422664624809,445,405,248,208,653,653,0.6606851549755302,0.6421356421356421,0.6202143950995406,0.6814701378254211,0.6398104265402844,0.6612184249628529,1.9471153846153844,1.7943548387096773,0.3185298621745789,0.6814701378254211,"              precision    recall  f1-score   support

           0       0.66      0.62      0.64       653
           1       0.64      0.68      0.66       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6508422664624809,auto,0.5,False,adam,0.6508422664624809,"(array([0.       , 0.3797856, 1.       ]), array([0.        , 0.68147014, 1.        ]), array([2, 1, 0]))","(0.6508422664624809, 0.6508422664624809, None)",[0.6202144  0.68147014],0.6508422664624809,[1 0 1 ... 1 1 1],0.0001,0.34915773353751917,constant,0.6508422664624808,12.059632723003032,0.6508422664624809,0.30168453292496167,0.5968611956360808,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.62      0.68      0.64      0.65      0.42       653
          1       0.64      0.68      0.62      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
","(array([0.6202144 , 0.68147014]), array([0.68147014, 0.6202144 ]), array([653, 653]))",relu,0.3491577335375191,0.6508422664624809,0.6508422664624809,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.68147014 0.6202144 ],"(1,)",0.6508422664624809,"[[405 248]
 [208 445]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.62      0.68      0.64      0.65      0.41       653
          1       0.64      0.68      0.62      0.66      0.65      0.43       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
",0.3022521310701524,0.001
456,HOSbal,24,5,0.6735153338695946,0.6983570407864718,0.6937212863705973,0.5834609494640123,0.6362069477844333,0.2788826556817353,0.6385911179173047,453,381,272,200,653,653,0.6557659208261618,0.6248275862068966,0.5834609494640123,0.6937212863705973,0.6175040518638574,0.6574746008708273,1.9050000000000002,1.6654411764705883,0.30627871362940273,0.6937212863705973,"              precision    recall  f1-score   support

           0       0.66      0.58      0.62       653
           1       0.62      0.69      0.66       653

    accuracy                           0.64      1306
   macro avg       0.64      0.64      0.64      1306
weighted avg       0.64      0.64      0.64      1306
",1000,0.6385911179173047,auto,0.5,False,adam,0.6385911179173047,"(array([0.        , 0.41653905, 1.        ]), array([0.        , 0.69372129, 1.        ]), array([2, 1, 0]))","(0.6385911179173047, 0.6385911179173047, None)",[0.58346095 0.69372129],0.6385911179173047,[0 1 0 ... 1 1 1],0.0001,0.3614088820826952,constant,0.6385911179173047,12.482787097166044,0.6385911179173047,0.27718223583460955,0.586595553677985,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.58      0.69      0.62      0.64      0.40       653
          1       0.62      0.69      0.58      0.66      0.64      0.41       653

avg / total       0.64      0.64      0.64      0.64      0.64      0.40      1306
","(array([0.58346095, 0.69372129]), array([0.69372129, 0.58346095]), array([653, 653]))",relu,0.3614088820826953,0.6385911179173047,0.6385911179173047,"[[ 1.34453705 -0.1500117  -0.0333128  -0.38052796  0.00647572  0.80150661]
 [ 1.14192915 -0.4614035  -0.22401504 -0.39070439 -0.46812531  0.71783573]
 [-0.19840003 -0.32402476 -0.10482614  3.75619039 -0.90012124 -0.18859879]
 ...
 [-0.39787871 -0.17235291 -0.17055878 -0.41857349  0.17070321  0.31162662]
 [-0.65277054  1.44178915  0.52861154 -0.47571029 -0.93489677 -1.03242961]
 [-0.31450033  0.45702516 -0.20676551  0.33145688  0.80961171  0.48076824]]",0.9,,[0.69372129 0.58346095],"(1,)",0.6385911179173047,"[[381 272]
 [200 453]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.58      0.69      0.62      0.64      0.39       653
          1       0.62      0.69      0.58      0.66      0.64      0.42       653

avg / total       0.64      0.64      0.64      0.64      0.64      0.40      1306
",0.2788826556817353,0.001
384,HOSbal,24,6,0.6798285214430276,0.6623229438754574,0.6539050535987749,0.6309341500765697,0.6423169227282719,0.284914382898732,0.6424196018376723,427,412,241,226,653,653,0.64576802507837,0.6392215568862275,0.6309341500765697,0.6539050535987749,0.6382649109217661,0.6464799394398182,1.8230088495575225,1.7717842323651456,0.34609494640122507,0.6539050535987749,"              precision    recall  f1-score   support

           0       0.65      0.63      0.64       653
           1       0.64      0.65      0.65       653

    accuracy                           0.64      1306
   macro avg       0.64      0.64      0.64      1306
weighted avg       0.64      0.64      0.64      1306
",1000,0.6424196018376723,auto,0.5,False,adam,0.6424196018376723,"(array([0.        , 0.36906585, 1.        ]), array([0.        , 0.65390505, 1.        ]), array([2, 1, 0]))","(0.6424196018376723, 0.6424196018376723, None)",[0.63093415 0.65390505],0.6424196018376723,[0 1 0 ... 1 1 1],0.0001,0.35758039816232773,constant,0.6424196018376723,12.350536967384352,0.6424196018376723,0.28483920367534454,0.5910376796177934,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.63      0.65      0.64      0.64      0.41       653
          1       0.64      0.65      0.63      0.65      0.64      0.41       653

avg / total       0.64      0.64      0.64      0.64      0.64      0.41      1306
","(array([0.63093415, 0.65390505]), array([0.65390505, 0.63093415]), array([653, 653]))",relu,0.3575803981623277,0.6424196018376723,0.6424196018376723,"[[ 1.32963757e+00 -1.52978502e-01 -2.41040692e-02 -3.82264371e-01
  -1.04715548e-03  8.03495948e-01]
 [ 1.13000613e+00 -5.09796644e-01 -2.26861753e-01 -3.92364902e-01
  -4.70817393e-01  7.19058463e-01]
 [-1.90632650e-01 -3.52376876e-01 -1.00138200e-01  3.72360143e+00
  -8.98416190e-01 -1.95680961e-01]
 ...
 [-3.31438586e-01  4.50638047e-01 -1.85991946e-01 -5.61385737e-01
  -5.07706952e-01  4.00366945e-01]
 [-2.95922129e-01 -4.36141391e-02 -3.28240594e-01 -5.66199897e-01
   1.24853107e-02 -4.08789042e-02]
 [-1.56389224e-01  1.01507553e+00 -7.83420630e-02 -4.70340750e-01
  -8.48400112e-01 -7.74080346e-01]]",0.9,,[0.65390505 0.63093415],"(1,)",0.6424196018376723,"[[412 241]
 [226 427]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.63      0.65      0.64      0.64      0.41       653
          1       0.64      0.65      0.63      0.65      0.64      0.42       653

avg / total       0.64      0.64      0.64      0.64      0.64      0.41      1306
",0.284914382898732,0.001
420,HOSbal,24,7,0.49621607423858316,0.7452145210988396,0.9846860643185299,0.007656967840735069,0.086831500779999,-0.03593033394633957,0.49617151607963245,643,5,648,10,653,653,0.3333333333333333,0.49806351665375675,0.007656967840735069,0.9846860643185299,0.014970059880239521,0.661522633744856,0.5000000000000011,0.992283950617284,0.015313935681470103,0.9846860643185299,"              precision    recall  f1-score   support

           0       0.33      0.01      0.01       653
           1       0.50      0.98      0.66       653

    accuracy                           0.50      1306
   macro avg       0.42      0.50      0.34      1306
weighted avg       0.42      0.50      0.34      1306
",1000,0.49617151607963245,auto,0.5,False,adam,0.49617151607963245,"(array([0.        , 0.99234303, 1.        ]), array([0.        , 0.98468606, 1.        ]), array([2, 1, 0]))","(0.49617151607963245, 0.49617151607963245, None)",[0.00765697 0.98468606],0.49617151607963245,[0 1 0 ... 1 1 1],0.0001,0.5038284839203675,constant,0.4961715160796325,17.40201608498162,0.49617151607963245,-0.007656967840734996,0.4980931718351694,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.33      0.01      0.98      0.01      0.09      0.01       653
          1       0.50      0.98      0.01      0.66      0.09      0.01       653

avg / total       0.42      0.50      0.50      0.34      0.09      0.01      1306
","(array([0.00765697, 0.98468606]), array([0.98468606, 0.00765697]), array([653, 653]))",relu,0.5038284839203675,0.49617151607963245,0.49617151607963245,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0.98468606 0.00765697],"(1,)",0.49617151607963245,"[[  5 648]
 [ 10 643]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.33      0.01      0.98      0.01      0.09      0.01       653
          1       0.50      0.98      0.01      0.66      0.09      0.01       653

avg / total       0.42      0.50      0.50      0.34      0.09      0.01      1306
",-0.03593033394633957,0.001
708,HOSbal,24,8,0.6837003909392156,0.6521148798563641,0.667687595712098,0.6263399693721287,0.6466834065046556,0.2942792264303382,0.6470137825421133,436,409,244,217,653,653,0.6533546325878594,0.6411764705882353,0.6263399693721287,0.667687595712098,0.6395621579358873,0.6541635408852213,1.8847926267281108,1.7868852459016396,0.332312404287902,0.667687595712098,"              precision    recall  f1-score   support

           0       0.65      0.63      0.64       653
           1       0.64      0.67      0.65       653

    accuracy                           0.65      1306
   macro avg       0.65      0.65      0.65      1306
weighted avg       0.65      0.65      0.65      1306
",1000,0.6470137825421133,auto,0.5,False,adam,0.6470137825421133,"(array([0.        , 0.37366003, 1.        ]), array([0.       , 0.6676876, 1.       ]), array([2, 1, 0]))","(0.6470137825421133, 0.6470137825421133, None)",[0.62633997 0.6676876 ],0.6470137825421133,[0 1 0 ... 1 1 1],0.0001,0.35298621745788666,constant,0.6470137825421133,12.191861424063394,0.6470137825421133,0.29402756508422667,0.5942617782181786,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.63      0.67      0.64      0.65      0.42       653
          1       0.64      0.67      0.63      0.65      0.65      0.42       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
","(array([0.62633997, 0.6676876 ]), array([0.6676876 , 0.62633997]), array([653, 653]))",relu,0.3529862174578867,0.6470137825421133,0.6470137825421133,"[[ 1.35244243e+00 -1.50540968e-01 -3.25274579e-02 -3.87154479e-01
   2.21871222e-03  7.86266430e-01]
 [ 1.14837905e+00 -4.98663896e-01 -2.24166827e-01 -3.97226602e-01
  -4.66945434e-01  7.03431466e-01]
 [-2.01578731e-01 -3.45080251e-01 -1.04392221e-01  3.70716375e+00
  -8.93992549e-01 -1.93947310e-01]
 ...
 [-7.62870506e-01 -2.53236545e-01 -2.27034994e-01 -5.31059100e-01
  -1.45973816e-01 -2.05020736e-01]
 [-5.06749914e-01 -2.29922355e-01 -3.19986512e-01 -4.71168077e-01
  -7.54688656e-01 -5.67766548e-01]
 [-2.44939005e-01 -3.62345499e-02 -1.20100449e-01 -4.20425499e-01
   1.65199252e+00  2.54402552e-01]]",0.9,,[0.6676876  0.62633997],"(1,)",0.6470137825421133,"[[409 244]
 [217 436]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.63      0.67      0.64      0.65      0.41       653
          1       0.64      0.67      0.63      0.65      0.65      0.42       653

avg / total       0.65      0.65      0.65      0.65      0.65      0.42      1306
",0.2942792264303382,0.001
672,HOSbal,24,9,0.5368155925414332,0.5503797581204757,0.25114854517611024,0.8238897396630934,0.4548831822588192,0.09153954651125897,0.5375191424196019,164,538,115,489,653,653,0.5238558909444986,0.5878136200716846,0.8238897396630934,0.25114854517611024,0.6404761904761904,0.351931330472103,1.100204498977505,1.4260869565217391,0.7488514548238898,0.25114854517611024,"              precision    recall  f1-score   support

           0       0.52      0.82      0.64       653
           1       0.59      0.25      0.35       653

    accuracy                           0.54      1306
   macro avg       0.56      0.54      0.50      1306
weighted avg       0.56      0.54      0.50      1306
",1000,0.5375191424196019,auto,0.5,False,adam,0.5375191424196019,"(array([0.        , 0.17611026, 1.        ]), array([0.        , 0.25114855, 1.        ]), array([2, 1, 0]))","(0.5375191424196019, 0.5375191424196019, None)",[0.82388974 0.25114855],0.5375191424196019,[0 1 1 ... 1 1 1],0.0001,0.46248085758039814,constant,0.5375191424196019,15.973593335551703,0.5375191424196019,0.07503828483920372,0.5220542629276512,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      0.82      0.25      0.64      0.45      0.22       653
          1       0.59      0.25      0.82      0.35      0.45      0.20       653

avg / total       0.56      0.54      0.54      0.50      0.45      0.21      1306
","(array([0.82388974, 0.25114855]), array([0.25114855, 0.82388974]), array([653, 653]))",relu,0.46248085758039814,0.5375191424196019,0.5375191424196019,"[[ 1.33494305 -0.14756036 -0.0152103  -0.3813538   0.00677386  0.81821159]
 [ 1.13454    -0.47097002 -0.23290023 -0.39144548 -0.46602363  0.73204228]
 [-0.73460379 -0.0191477  -0.12405527 -0.43433512  0.20615819 -0.1655547 ]
 ...
 [-0.39270124  0.97927963 -0.13037487 -0.42523609 -0.82887558 -0.04885708]
 [-0.14067716 -0.44263947 -0.13975051 -0.14128894  0.36835684 -0.45544064]
 [ 0.16609323 -0.33380162 -0.14160319 -0.49561622 -0.89493054 -0.81672152]]",0.9,,[0.25114855 0.82388974],"(1,)",0.5375191424196019,"[[538 115]
 [489 164]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.52      0.82      0.25      0.64      0.45      0.24       653
          1       0.59      0.25      0.82      0.35      0.45      0.17       653

avg / total       0.56      0.54      0.54      0.50      0.45      0.21      1306
",0.09153954651125897,0.001
